"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/utility-types/optional.ts","isOptionalType","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/utility-types/late.ts","late","IType<S, T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/utility-types/late.ts","late","IType<S, T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/utility-types/late.ts","late","IType<S, T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/utility-types/late.ts","isLateType","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/primitives.ts","getPrimitiveFactoryFromValue","ISimpleType<any>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/primitives.ts","isPrimitiveType","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/array.ts","arrayToString","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/array.ts","array","IComplexType<S[], any>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/array.ts","reconcileArrayChildren","INode[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/array.ts","valueAsNode","INode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/array.ts","areSame","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/array.ts","isArrayType","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","objectTypeToString","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","toPropertiesObject","{ [K in keyof T]: IType<any, T>; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","model","IModelType<Snapshot<T>, T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","model","IModelType<Snapshot<T>, T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","model","IModelType<Snapshot<T>, T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","compose","IModelType<T1 & T2 & T3, S1 & S2 & S3>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","compose","IModelType<T1 & T2 & T3, S1 & S2 & S3>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","compose","IModelType<T1 & T2 & T3, S1 & S2 & S3>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/model.ts","isObjectType","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/map.ts","mapToString","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/map.ts","put","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/map.ts","map","IComplexType<{ [key: string]: S; }, IExtendedObservableMap<T>>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/types/complex-types/map.ts","isMapType","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/json-patch.ts","splitPatch","[IJsonPatch, IJsonPatch]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/json-patch.ts","stripPatch","IJsonPatch"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/json-patch.ts","invertPatch","IJsonPatch"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/json-patch.ts","escapeJsonPath","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/json-patch.ts","unescapeJsonPath","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/json-patch.ts","joinJsonPath","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/json-patch.ts","splitJsonPath","string[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","process","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/process.ts","createProcessSpawner","(this: any) => Promise<unknown>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getType","IType<S, T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getChildType","IType<any, any>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","onPatch","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","onSnapshot","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","onSnapshot","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","onSnapshot","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","onSnapshot","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","applyPatch","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","recordPatches","IPatchRecorder"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","resume","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","protect","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","unprotect","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","isProtected","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","applySnapshot","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getSnapshot","{ [key: string]: S; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getSnapshot","{ [key: string]: S; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getSnapshot","{ [key: string]: S; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getSnapshot","{ [key: string]: S; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","hasParent","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getParent","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getParent","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getParent","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getRoot","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getRoot","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getRoot","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getPath","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getPathParts","string[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","isRoot","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","resolvePath","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","resolveIdentifier","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","tryResolve","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getRelativePath","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","clone","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","detach","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","destroy","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","isAlive","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","addDisposer","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","getEnv","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/mst-operations.ts","walk","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","getNextActionId","number"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","runWithActionContext","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","getActionContext","IMiddlewareEvent"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","createActionInvoker","() => any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","addMiddleware","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","decorate","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","decorate","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","collectMiddlewareHandlers","IMiddlewareHandler[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","runMiddleWares","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/action.ts","runNextMiddleware","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","flow","() => Promise<R>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","createFlowSpawner","(this: any) => Promise<unknown>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","wrap","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","onFulfilled","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","onRejected","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/flow.ts","next","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type.ts","isType","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","safeStringify","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","prettyPrintValue","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","shortenPrintValue","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","toErrorString","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","getDefaultContext","IContext"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","getContextForPath","IContext"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","typeCheckSuccess","IValidationResult"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","typeCheckFailure","IValidationResult"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","flattenTypeErrors","IValidationResult"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","typecheck","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/type/type-checker.ts","typecheckPublic","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/create-node.ts","createNode","ObjectNode | ScalarNode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/create-node.ts","isNode","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","isStateTreeNode","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","getStateTreeNode","ObjectNode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","canAttachNode","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","toJSON","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","getRelativePathBetweenNodes","string"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","resolveNodeByPath","INode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","resolveNodeByPath","INode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","resolveNodeByPath","INode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","resolveNodeByPathParts","INode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","resolveNodeByPathParts","INode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/core/node/node-utils.ts","resolveNodeByPathParts","INode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","serializeArgument","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","deserializeArgument","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","serializeTheUnserializable","{ $MST_UNSERIALIZABLE: boolean; type: string; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","applyAction","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","baseApplyAction","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","recordActions","IActionRecorder"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","onAction","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/on-action.ts","fireListener","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/create-action-tracking-middleware.ts","createActionTrackingMiddleware","IMiddlewareHandler"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","fail","never"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","identity","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","nothing","null"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","noop","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","isArray","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","asArray","T[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extend","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extend","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extend","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extend","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extend","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extendKeepGetter","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extendKeepGetter","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extendKeepGetter","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extendKeepGetter","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","extendKeepGetter","A & B"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","isPlainObject","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","isMutable","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","isPrimitive","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","freeze","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","deepFreeze","T"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","isSerializable","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","addHiddenFinalProp","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","addHiddenWritableProp","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","addReadOnlyProp","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","remove","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","registerEventHandler","IDisposer"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","hasOwnProperty","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/utils.ts","argsToArray","any[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/test/atomic.ts","delay","Promise<unknown>"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/test/UndoManager.ts","delay","Promise<unknown>"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/src/action-logger.ts","actionLogger","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/src/simple-action-logger.ts","simpleActionLogger","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/src/redux.ts","reduxActionToAction","{ name: any; args: any[]; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/src/redux.ts","runMiddleWare","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/src/redux.ts","n","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/src/redux.ts","handleMonitorActions","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mst-middlewares/src/redux.ts","applySnapshot","void"
"../test-repos/orizens_ngx-infinite-scroll/src/services/event-trigger.ts","shouldTriggerEvents","boolean"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-register.ts","createScroller","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-register.ts","attachScrollEvent","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-register.ts","toInfiniteScrollParams","IScrollParams"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-register.ts","toInfiniteScrollAction","IInfiniteScrollAction"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","shouldFireScrollEvent","boolean"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","isScrollingDownwards","boolean"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","getScrollStats","{ fire: boolean; scrollDown: boolean; }"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","updateScrollPosition","number"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","updateTotalToScroll","void"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","isSameTotalToScroll","boolean"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","updateTriggeredFlag","void"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","isTriggeredScroll","boolean"
"../test-repos/orizens_ngx-infinite-scroll/src/services/scroll-resolver.ts","updateScrollState","void"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","createResolver","IResolver"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","createResolverWithContainer","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","isElementWindow","boolean"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","getDocumentElement","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","calculatePoints","IPositionStats"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","calculatePointsForWindow","IPositionStats"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","calculatePointsForElement","IPositionStats"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","extractHeightPropKeys","{ offsetHeightKey: string; clientHeightKey: string; }"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","extractHeightForElement","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","getElementHeight","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","getElementOffsetTop","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/position-resolver.ts","getElementPageYOffset","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/ngx-ins-utils.ts","resolveContainerElement","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/ngx-ins-utils.ts","findElement","any"
"../test-repos/orizens_ngx-infinite-scroll/src/services/ngx-ins-utils.ts","inputPropChanged","boolean"
"../test-repos/orizens_ngx-infinite-scroll/src/services/ngx-ins-utils.ts","hasWindowDefined","boolean"
"../test-repos/paulirish_pwmetrics/lib/sheets/gsheets.ts","getRange","Promise<GSheetsValuesToAppend[]>"
"../test-repos/paulirish_pwmetrics/lib/sheets/gsheets.ts","appendResults","Promise<any>"
"../test-repos/paulirish_pwmetrics/lib/expectations.ts","validateMetrics","void"
"../test-repos/paulirish_pwmetrics/lib/expectations.ts","normalizeMetrics","NormalizedExpectationMetrics"
"../test-repos/paulirish_pwmetrics/lib/expectations.ts","checkExpectations","void"
"../test-repos/paulirish_pwmetrics/lib/utils/fs.ts","getConfigFromFile","any"
"../test-repos/paulirish_pwmetrics/lib/metrics.ts","prepareData","MetricsResults"
"../test-repos/rangle_angular-ssr/source/bin/render.ts","adjustEnvironment","void"
"../test-repos/rangle_angular-ssr/source/runtime/browser-emulation/control.ts","stop","void"
"../test-repos/rangle_angular-ssr/source/runtime/browser-emulation/control.ts","close","void"
"../test-repos/rangle_angular-ssr/source/runtime/browser-emulation/control.ts","captureEvents","void"
"../test-repos/rangle_angular-ssr/source/runtime/browser-emulation/control.ts","open","void"
"../test-repos/rangle_angular-ssr/source/runtime/browser-emulation/events.ts","addEventListener","any"
"../test-repos/rangle_angular-ssr/source/runtime/browser-emulation/interaction.ts","blur","void"
"../test-repos/rangle_angular-ssr/source/runtime/browser-emulation/interaction.ts","focus","void"
"../test-repos/rhysd_Mstdn/renderer/key_handler.ts","scrollable","void"
"../test-repos/rhysd_Mstdn/renderer/key_handler.ts","navigateTo","void"
"../test-repos/rhysd_Mstdn/renderer/key_handler.ts","setupKeymaps","void"
"../test-repos/rhysd_Mstdn/renderer/ipc.ts","on","void"
"../test-repos/rhysd_Mstdn/renderer/ipc.ts","send","void"
"../test-repos/rhysd_Mstdn/main/account_switcher.ts","partitionForAccount","string"
"../test-repos/rhysd_Mstdn/main/app.ts","startApp","Promise<App>"
"../test-repos/rhysd_Mstdn/main/default_menu.ts","defaultMenu","any"
"../test-repos/rhysd_Mstdn/main/common.ts","trayIcon","string"
"../test-repos/rhysd_Mstdn/main/window.ts","shouldOpenInternal","boolean"
"../test-repos/rhysd_Mstdn/main/window.ts","applyUserCss","void"
"../test-repos/rhysd_Mstdn/main/window.ts","startNormalWindow","Promise<Window>"
"../test-repos/rhysd_Mstdn/main/window.ts","sandboxFlag","boolean"
"../test-repos/rhysd_Mstdn/main/window.ts","startMenuBar","Promise<Window>"
"../test-repos/rhysd_Mstdn/main/config.ts","makeDefaultConfig","Config"
"../test-repos/rhysd_Mstdn/main/config.ts","showDyingDialog","void"
"../test-repos/rhysd_Mstdn/main/config.ts","recommendConfigAndDie","void"
"../test-repos/rhysd_Mstdn/main/config.ts","hostUrl","string"
"../test-repos/rhysd_Mstdn/main/config.ts","loadConfig","Promise<Config>"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Box/styleUtils.ts","calculateFlexWrap","WrapOption"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Box/styleUtils.ts","sizeToString","string"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Box/styleUtils.ts","stringBoxStyle","SizeStyle"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Box/styleUtils.ts","objectBoxStyle","SizeStyle"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Box/styleUtils.ts","boxSizeToStyle","SizeStyle"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Box/styleUtils.ts","calculateFullStyle","string"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Paragraph/styleUtils.ts","calculateMargin","string"
"../test-repos/scalable-react_scalable-react-typescript-boilerplate/packages/openui/src/Paragraph/styleUtils.ts","calculateSize","string"
