File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","performGistLoad","funRet","(dispatch: any, _getState: any) => void"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","requestGistSave","funRet","{ type: string; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveGistSaveSuccess","__0","{ id: any; url: any; channel: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveGistSaveSuccess","funRet","{ type: string; id: any; url: any; channel: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveGistSaveFailure","__0","{ error: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveGistSaveFailure","funRet","{ type: string; error: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","performGistSave","funRet","(dispatch: any, getState: any) => any"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","requestCratesLoad","funRet","{ type: string; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveCratesLoadSuccess","__0","{ crates: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveCratesLoadSuccess","funRet","{ type: string; crates: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","performCratesLoad","funRet","(dispatch: any) => any"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","requestVersionsLoad","funRet","{ type: string; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveVersionsLoadSuccess","__0","{ stable: any; beta: any; nightly: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","receiveVersionsLoadSuccess","funRet","{ type: string; stable: any; beta: any; nightly: any; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","performVersionsLoad","funRet","(dispatch: any) => Promise<any>"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","parseChannel","s","any"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","parseChannel","funRet","Channel"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","parseMode","s","any"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","parseMode","funRet","Mode"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","indexPageLoad","__0","{ code: any; gist: any; version?: string; mode?: string; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","indexPageLoad","funRet","(dispatch: any) => void"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","helpPageLoad","funRet","{ type: ActionType; page: string; }"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","showExample","code","any"
"../opttyper/Evaluation/PureTypeScript/integer32llc_rust-playground/ui/frontend/inferTypes.actions.ts","showExample","funRet","(dispatch: any) => void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/test/utils/inferTypes.mock.ts","createEmptyClient","funRet","Client"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/test/utils/inferTypes.mock.ts","createDummyClient","funRet","Client"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","getNextWorkerForSocket","socket","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","getNextWorkerForSocket","funRet","Worker"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","spawnWorkers","numWorkers","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","spawnWorkers","funRet","Worker[]"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","spawnMatchMaking","funRet","ChildProcess"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","spawnWorker","funRet","Worker"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","enableProcessCommunication","worker","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","enableProcessCommunication","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","getHash","ip","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Master.ts","getHash","funRet","number"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","setUserId","client","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","setUserId","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","handleUpgrade","server","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","handleUpgrade","socket","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","handleUpgrade","message","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","handleUpgrade","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","setupWorker","server","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","setupWorker","matchMaker","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","setupWorker","funRet","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","getMatchMakingProcess","callback","[object, Object]"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","getMatchMakingProcess","undefined","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/cluster/inferTypes.Worker.ts","getMatchMakingProcess","funRet","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","registerGracefulShutdown","callback","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","registerGracefulShutdown","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","spliceOne","arr","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","spliceOne","index","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","spliceOne","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","merge","a","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","merge","objs","any[]"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","merge","funRet","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","logError","err","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Utils.ts","logError","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","onConnect","client","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","onConnect","req","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","onConnect","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","broadcastJoinRoomRequest","availableWorkerIds","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","broadcastJoinRoomRequest","client","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","broadcastJoinRoomRequest","roomName","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","broadcastJoinRoomRequest","joinOptions","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","broadcastJoinRoomRequest","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","joinRoomRequest","workerId","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","joinRoomRequest","client","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","joinRoomRequest","roomName","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","joinRoomRequest","joinOptions","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","joinRoomRequest","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","requestCreateRoom","client","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","requestCreateRoom","roomName","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","requestCreateRoom","joinOptions","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/matchmaking/inferTypes.Process.ts","requestCreateRoom","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Protocol.ts","decode","message","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Protocol.ts","decode","funRet","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Protocol.ts","send","client","{ send: (arg0: any, arg1: { binary: boolean; }) => void; }"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Protocol.ts","send","message","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.Protocol.ts","send","funRet","void"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.index.ts","generateId","funRet","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.index.ts","isValidId","id","any"
"../opttyper/Evaluation/PureTypeScript/gamestdio_colyseus/src/inferTypes.index.ts","isValidId","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-generators/src/inferTypes.get-generator.ts","getGeneratorConfig","name","string | number"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-generators/src/inferTypes.get-generator.ts","getGeneratorConfig","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/test-matchers/inferTypes.custom-matchers.ts","toBeSimilarStringTo","received","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/test-matchers/inferTypes.custom-matchers.ts","toBeSimilarStringTo","argument","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/test-matchers/inferTypes.custom-matchers.ts","toBeSimilarStringTo","funRet","{ message: () => string; pass: boolean; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.compile.ts","compileTemplate","config","{ inputType: any; templates: any; flattenTypes: any; outFile: any; filesExtension: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.compile.ts","compileTemplate","templateContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.compile.ts","compileTemplate","documents","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.compile.ts","compileTemplate","settings","{ generateSchema: boolean; generateDocuments: boolean; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.compile.ts","compileTemplate","funRet","FileOutput[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","buildModelFromField","field","{ name: any; type: any; fields: any; fragmentsSpread: any; inlineFragments: any; hasFields: any; hasFragmentsSpread: any; hasInlineFragments: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","buildModelFromField","result","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","buildModelFromField","funRet","{ schemaBaseType: any; modelType: any; fields: any; fragmentsSpread: any; inlineFragments: any; hasFields: any; hasFragmentsSpread: any; hasInlineFragments: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","buildModelFromInlineFragment","fragment","{ onType: any; fields: any; fragmentsSpread: any; inlineFragments: any; hasFields: any; hasFragmentsSpread: any; hasInlineFragments: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","buildModelFromInlineFragment","result","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","buildModelFromInlineFragment","funRet","{ schemaBaseType: any; modelType: any; fields: any; fragmentsSpread: any; inlineFragments: any; hasFields: any; hasFragmentsSpread: any; hasInlineFragments: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","flattenSelectionSet","selectionSet","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","flattenSelectionSet","result","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","flattenSelectionSet","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","flattenTypes","document","{ operations: any[]; fragments: any[]; hasOperations: any; hasFragments: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.flatten-types.ts","flattenTypes","funRet","{ operations: FlattenOperation[]; fragments: FlattenFragment[]; hasOperations: any; hasFragments: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.field-type-to-string.ts","getFieldTypeAsString","field","{ isEnum: any; isType: any; isInputType: any; isScalar: any; isInterface: any; isUnion: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.field-type-to-string.ts","getFieldTypeAsString","funRet",""enum" | "type" | "input-type" | "scalar" | "interface" | "union" | """
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.clean-template.ts","cleanTemplateComments","template","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.clean-template.ts","cleanTemplateComments","debugFilename","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.clean-template.ts","cleanTemplateComments","funRet","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleSchema","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleSchema","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleSchema","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleSchema","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleSchema","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleSchema","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleSchema","funRet","{ filename: string; content: any; }[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleAll","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleAll","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleAll","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleAll","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleAll","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleAll","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleAll","funRet","{ filename: string; content: any; }[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleDocuments","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleDocuments","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleDocuments","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleDocuments","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleDocuments","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleDocuments","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleDocuments","funRet","{ filename: string; content: any; }[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleType","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleType","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleType","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleType","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleType","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleType","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleType","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInputType","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInputType","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInputType","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInputType","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInputType","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInputType","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInputType","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleUnion","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleUnion","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleUnion","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleUnion","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleUnion","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleUnion","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleUnion","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleEnum","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleEnum","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleEnum","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleEnum","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleEnum","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleEnum","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleEnum","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleScalar","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleScalar","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleScalar","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleScalar","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleScalar","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleScalar","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleScalar","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInterface","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInterface","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInterface","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInterface","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInterface","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInterface","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleInterface","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleOperation","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleOperation","schemaContext","any"
